8.090783599568871068e+03,2.727967739105224609e+00
8.090841555828096716e+03,2.823055982589721680e+00
8.090899504268483724e+03,3.603183031082153320e+00
8.090957444888495957e+03,4.095581054687500000e+00
8.091015377686599095e+03,4.302230358123779297e+00
8.091073302661260641e+03,3.582094192504882812e+00
8.091131219810949005e+03,3.654769897460937500e+00
8.091189129134137147e+03,4.355467319488525391e+00
8.091247030629300752e+03,4.188598632812500000e+00
8.091304924294915509e+03,3.279140472412109375e+00
8.091362810129458921e+03,4.432363986968994141e+00
8.091420688131415773e+03,3.494284868240356445e+00
8.091478558299267206e+03,4.249331951141357422e+00
8.091536420631500732e+03,4.062117099761962891e+00
8.091594275126602042e+03,3.764250993728637695e+00
8.091652121783065013e+03,3.430447816848754883e+00
8.091709960599378974e+03,4.378892421722412109e+00
8.091767791574042349e+03,3.950368881225585938e+00
8.091825614705549015e+03,4.509171009063720703e+00
8.091883429992401034e+03,4.637460231781005859e+00
8.091941237433098649e+03,3.580350637435913086e+00
8.091999037026147562e+03,2.792893171310424805e+00
8.092056828770052562e+03,3.548905372619628906e+00
8.092114612663322987e+03,4.070039272308349609e+00
8.092172388704469085e+03,3.084595441818237305e+00
8.092230156892005652e+03,3.710767984390258789e+00
8.092287917224445664e+03,4.051612377166748047e+00
8.092345669700309372e+03,3.159050941467285156e+00
8.092403414318113391e+03,3.480945587158203125e+00
8.092461151076381611e+03,3.277568340301513672e+00
8.092518879973639741e+03,4.232905387878417969e+00
8.092576601008411672e+03,3.721287250518798828e+00
8.092634314179227658e+03,1.853696465492248535e+00
8.092692019484617958e+03,4.111320018768310547e+00
8.092749716923116466e+03,3.872648239135742188e+00
8.092807406493257986e+03,3.643376111984252930e+00
8.092865088193580050e+03,3.866318225860595703e+00
8.092922762022624738e+03,3.593102216720581055e+00
8.092980427978931402e+03,4.098344326019287109e+00
8.093038086061044851e+03,2.635932922363281250e+00
8.093095736267512621e+03,4.118171691894531250e+00
8.093153378596883158e+03,3.897382259368896484e+00
8.093211013047706729e+03,3.187237977981567383e+00
8.093268639618537236e+03,3.562230348587036133e+00
8.093326258307929493e+03,3.145327568054199219e+00
8.093383869114441040e+03,4.887008666992187500e+00
8.093441472036632149e+03,3.514497756958007812e+00
8.093499067073063998e+03,4.039086818695068359e+00
8.093556654222301404e+03,4.921242237091064453e+00
8.093614233482909185e+03,4.908714771270751953e+00
8.093671804853457616e+03,4.309738159179687500e+00
8.093729368332516060e+03,2.639834642410278320e+00
8.093786923918657521e+03,3.520824670791625977e+00
8.093844471610458640e+03,4.834611892700195312e+00
8.093902011406494239e+03,4.318667888641357422e+00
8.093959543305344596e+03,3.605968952178955078e+00
8.094017067305591809e+03,4.305874824523925781e+00
8.094074583405817975e+03,4.888235569000244141e+00
8.094132091604610650e+03,3.972376823425292969e+00
8.094189591900557389e+03,3.820518970489501953e+00
8.094247084292246655e+03,3.662690401077270508e+00
8.094304568778272369e+03,3.984800815582275391e+00
8.094362045357228453e+03,2.859381198883056641e+00
8.094419514027712466e+03,3.006325483322143555e+00
8.094476974788321058e+03,3.394902706146240234e+00
8.094534427637657245e+03,4.350283622741699219e+00
8.094591872574323133e+03,3.470189094543457031e+00
8.094649309596923558e+03,2.450678348541259766e+00
8.094706738704065174e+03,3.619564294815063477e+00
8.094764159894359182e+03,3.093726396560668945e+00
8.094821573166414964e+03,1.877425193786621094e+00
8.094878978518848271e+03,3.618102073669433594e+00
8.094936375950274851e+03,4.512906074523925781e+00
8.094993765459309543e+03,4.310003280639648438e+00
8.095051147044575373e+03,3.526280641555786133e+00
8.095108520704694456e+03,3.951267242431640625e+00
8.095165886438287998e+03,4.098716735839843750e+00
8.095223244243986301e+03,4.184866428375244141e+00
8.095280594120416026e+03,3.455155372619628906e+00
8.095337936066206566e+03,4.321750640869140625e+00
8.095395270079992770e+03,3.545643806457519531e+00
8.095452596160406756e+03,3.596436738967895508e+00
8.095509914306087921e+03,2.654321908950805664e+00
8.095567224515673843e+03,3.835177659988403320e+00
8.095624526787805735e+03,3.871953487396240234e+00
8.095681821121126632e+03,4.641778945922851562e+00
8.095739107514282296e+03,3.752706289291381836e+00
8.095796385965920308e+03,4.745425701141357422e+00
8.095853656474688250e+03,3.328104257583618164e+00
8.095910919039238252e+03,3.744292736053466797e+00
8.095968173658225169e+03,3.918104887008666992e+00
8.096025420330303859e+03,3.396998167037963867e+00
8.096082659054131000e+03,3.641147613525390625e+00
8.096139889828366904e+03,3.980586051940917969e+00
8.096197112651673706e+03,4.223441123962402344e+00
8.096254327522715357e+03,4.389003276824951172e+00
8.096311534440157629e+03,5.005220890045166016e+00
8.096368733402667203e+03,4.208149909973144531e+00
8.096425924408914398e+03,4.026925086975097656e+00
8.096483107457574079e+03,4.419177532196044922e+00
8.096540282547317474e+03,4.434747695922851562e+00
8.096597449676820361e+03,4.070027351379394531e+00
8.096654608844762151e+03,4.789920806884765625e+00
8.096711760049824079e+03,4.076500415802001953e+00
8.096768903290686467e+03,3.941766262054443359e+00
8.096826038566035095e+03,3.811712026596069336e+00
8.096883165874554834e+03,4.150410652160644531e+00
8.096940285214935102e+03,3.975147724151611328e+00
8.096997396585866227e+03,4.320627212524414062e+00
8.097054499986039446e+03,3.605451583862304688e+00
8.097111595414150543e+03,2.958965539932250977e+00
8.097168682868895303e+03,3.134101390838623047e+00
8.097225762348972239e+03,3.701632499694824219e+00
8.097282833853082593e+03,4.046586513519287109e+00
8.097339897379926697e+03,3.231837034225463867e+00
8.097396952928212158e+03,4.530271053314208984e+00
8.097454000496642948e+03,3.705966234207153320e+00
8.097511040083928492e+03,4.108273029327392578e+00
8.097568071688779128e+03,3.080984592437744141e+00
8.097625095309906101e+03,3.369554281234741211e+00
8.097682110946027933e+03,3.831689357757568359e+00
8.097739118595855871e+03,4.567690849304199219e+00
8.097796118258112074e+03,3.147912979125976562e+00
8.097853109931515064e+03,3.984115839004516602e+00
8.097910093614787002e+03,3.739325284957885742e+00
8.097967069306653684e+03,4.464978218078613281e+00
8.098024037005841819e+03,3.647045135498046875e+00
8.098080996711079024e+03,4.037124633789062500e+00
8.098137948421093824e+03,3.528706312179565430e+00
8.098194892134622023e+03,4.256306171417236328e+00
8.098251827850394875e+03,4.721356391906738281e+00
8.098308755567150911e+03,3.737157344818115234e+00
8.098365675283625023e+03,2.988312005996704102e+00
8.098422586998562110e+03,4.357810974121093750e+00
8.098479490710699793e+03,3.562795400619506836e+00
8.098536386418784787e+03,3.015619993209838867e+00
8.098593274121561990e+03,3.425402402877807617e+00
8.098650153817779938e+03,3.028234958648681641e+00
8.098707025506188074e+03,3.245817661285400391e+00
8.098763889185538574e+03,3.073604822158813477e+00
8.098820744854585428e+03,3.214138507843017578e+00
8.098877592512083538e+03,4.779678344726562500e+00
8.098934432156791445e+03,3.614677906036376953e+00
8.098991263787468597e+03,3.999740123748779297e+00
8.099048087402874444e+03,4.075917720794677734e+00
8.099104903001776620e+03,4.240802288055419922e+00
8.099161710582936394e+03,3.985387086868286133e+00
8.099218510145124128e+03,3.784405708312988281e+00
8.099275301687106548e+03,3.822895765304565430e+00
8.099332085207656746e+03,4.488432407379150391e+00
8.099388860705546904e+03,3.444214105606079102e+00
8.099445628179551022e+03,3.318387269973754883e+00
8.099502387628447650e+03,3.397968292236328125e+00
8.099559139051014427e+03,4.549496650695800781e+00
8.099615882446033538e+03,4.087711334228515625e+00
8.099672617812285353e+03,4.055192947387695312e+00
8.099729345148556604e+03,3.568597555160522461e+00
8.099786064453631298e+03,4.126594066619873047e+00
8.099842775726300715e+03,4.153918266296386719e+00
8.099899478965351591e+03,4.259679317474365234e+00
8.099956174169577935e+03,3.400762319564819336e+00
8.100012861337774666e+03,4.099657535552978516e+00
8.100069540468734886e+03,4.183407783508300781e+00
8.100126211561257151e+03,3.850431919097900391e+00
8.100182874614142747e+03,3.720333099365234375e+00
8.100239529626191143e+03,3.940579891204833984e+00
8.100296176596206351e+03,3.990811347961425781e+00
8.100352815522994206e+03,4.183065414428710938e+00
8.100409446405361450e+03,3.534332513809204102e+00
8.100466069242116646e+03,3.740890502929687500e+00
8.100522684032070174e+03,3.705303668975830078e+00
8.100579290774035144e+03,3.122153043746948242e+00
8.100635889466825574e+03,3.675151109695434570e+00
8.100692480109259122e+03,3.693612098693847656e+00
8.100749062700153445e+03,3.746494293212890625e+00
8.100805637238327108e+03,4.058152675628662109e+00
8.100862203722604136e+03,4.096308708190917969e+00
8.100918762151805822e+03,4.045615673065185547e+00
8.100975312524760739e+03,3.548450946807861328e+00
8.101031854840293818e+03,4.065270900726318359e+00
8.101088389097236359e+03,3.089295864105224609e+00
8.101144915294416933e+03,3.972632646560668945e+00
8.101201433430670477e+03,2.900843858718872070e+00
8.101257943504831928e+03,4.459600448608398438e+00
8.101314445515735315e+03,4.083022117614746094e+00
8.101370939462221941e+03,3.703502416610717773e+00
8.101427425343130380e+03,3.749388456344604492e+00
8.101483903157302848e+03,3.476828575134277344e+00
8.101540372903583375e+03,3.940799951553344727e+00
8.101596834580818722e+03,4.153563976287841797e+00
8.101653288187853832e+03,3.219121694564819336e+00
8.101709733723540012e+03,4.164445400238037109e+00
8.101766171186726751e+03,4.355516433715820312e+00
8.101822600576268997e+03,4.429364681243896484e+00
8.101879021891019875e+03,3.323091268539428711e+00
8.101935435129836151e+03,4.166705608367919922e+00
8.101991840291576409e+03,3.812236785888671875e+00
8.102048237375101053e+03,3.899565219879150391e+00
8.102104626379270485e+03,4.623119831085205078e+00
8.102161007302948747e+03,4.880452156066894531e+00
8.102217380145002608e+03,3.667976379394531250e+00
8.102273744904297928e+03,3.987040758132934570e+00
8.102330101579705115e+03,3.577522039413452148e+00
8.102386450170091848e+03,3.599429845809936523e+00
8.102442790674333992e+03,4.061790943145751953e+00
8.102499123091303773e+03,3.752212047576904297e+00
8.102555447419878874e+03,4.410896301269531250e+00
8.102611763658935160e+03,3.834845304489135742e+00
8.102668071807353954e+03,3.258106470108032227e+00
8.102724371864015666e+03,3.540768146514892578e+00
8.102780663827804347e+03,2.279337882995605469e+00
8.102836947697602227e+03,3.868230581283569336e+00
8.102893223472299724e+03,4.207830905914306641e+00
8.102949491150781796e+03,4.713170051574707031e+00
8.103005750731941589e+03,3.495488405227661133e+00
8.103062002214668610e+03,3.577483177185058594e+00
8.103118245597856912e+03,4.339345455169677734e+00
8.103174480880401461e+03,3.689386606216430664e+00
8.103230708061201767e+03,3.314796209335327148e+00
8.103286927139153704e+03,4.000442028045654297e+00
8.103343138113158602e+03,3.896732091903686523e+00
8.103399340982119611e+03,4.033085823059082031e+00
8.103455535744940789e+03,3.163506746292114258e+00
8.103511722400526196e+03,4.392265319824218750e+00
8.103567900947784437e+03,3.258159637451171875e+00
8.103624071385624120e+03,3.791967630386352539e+00
8.103680233712956579e+03,3.625406026840209961e+00
8.103736387928694967e+03,3.362671375274658203e+00
8.103792534031752439e+03,4.347024917602539062e+00
8.103848672021046696e+03,3.195702552795410156e+00
8.103904801895492710e+03,3.903812408447265625e+00
8.103960923654011822e+03,4.579739570617675781e+00
8.104017037295524460e+03,3.263206005096435547e+00
8.104073142818953784e+03,3.532240867614746094e+00
8.104129240223224770e+03,3.409371852874755859e+00
8.104185329507262395e+03,3.744151592254638672e+00
8.104241410669994366e+03,3.924947500228881836e+00
8.104297483710352935e+03,3.793476819992065430e+00
8.104353548627265809e+03,3.806952476501464844e+00
8.104409605419667969e+03,4.145801067352294922e+00
8.104465654086493487e+03,2.548822164535522461e+00
8.104521694626679164e+03,4.031873226165771484e+00
8.104577727039163619e+03,2.999946355819702148e+00
8.104633751322884564e+03,5.120996475219726562e+00
8.104689767476783345e+03,4.742224216461181641e+00
8.104745775499805859e+03,4.481613636016845703e+00
8.104801775390893454e+03,4.441355705261230469e+00
8.104857767148992934e+03,3.681140184402465820e+00
8.104913750773054744e+03,3.744546175003051758e+00
8.104969726262025688e+03,4.071125030517578125e+00
8.105025693614858938e+03,2.881210327148437500e+00
8.105081652830506755e+03,3.725832700729370117e+00
8.105137603907922312e+03,3.448674440383911133e+00
8.105193546846065146e+03,3.855104207992553711e+00
8.105249481643889339e+03,3.547626256942749023e+00
8.105305408300357158e+03,4.087024211883544922e+00
8.105361326814428139e+03,3.428783416748046875e+00
8.105417237185066369e+03,4.075526237487792969e+00
8.105473139411235024e+03,3.924836635589599609e+00
8.105529033491901828e+03,3.321160554885864258e+00
8.105584919426032684e+03,3.776277780532836914e+00
8.105640797212597136e+03,4.020893573760986328e+00
8.105696666850568363e+03,3.639349937438964844e+00
8.105752528338914999e+03,3.935840129852294922e+00
8.105808381676614772e+03,4.356395721435546875e+00
8.105864226862641772e+03,4.021144390106201172e+00
8.105920063895973726e+03,4.738883018493652344e+00
8.105975892775590182e+03,3.623456716537475586e+00
8.106031713500470687e+03,3.246448516845703125e+00
8.106087526069597516e+03,3.360333442687988281e+00
8.106143330481955672e+03,3.835497379302978516e+00
8.106199126736530161e+03,2.836345434188842773e+00
8.106254914832307804e+03,3.812328338623046875e+00
8.106310694768276335e+03,4.531796932220458984e+00
8.106366466543426213e+03,4.512987136840820312e+00
8.106422230156751539e+03,3.976426124572753906e+00
8.106477985607243681e+03,5.026350975036621094e+00
8.106533732893897650e+03,3.711780309677124023e+00
8.106589472015711181e+03,4.570438385009765625e+00
8.106645202971681101e+03,3.995369911193847656e+00
8.106700925760807877e+03,4.277907848358154297e+00
8.106756640382092883e+03,4.182178497314453125e+00
8.106812346834537493e+03,3.939464807510375977e+00
8.106868045117148540e+03,3.880060672760009766e+00
8.106923735228930127e+03,3.141578674316406250e+00
8.106979417168891814e+03,3.767147779464721680e+00
8.107035090936039524e+03,3.669871091842651367e+00
8.107090756529388273e+03,3.931089162826538086e+00
8.107146413947946712e+03,4.626168727874755859e+00
8.107202063190729859e+03,3.695624351501464844e+00
8.107257704256753641e+03,3.845275402069091797e+00
8.107313337145034893e+03,3.920367002487182617e+00
8.107368961854591362e+03,3.854264736175537109e+00
8.107424578384443521e+03,3.958215713500976562e+00
8.107480186733612754e+03,4.287688255310058594e+00
8.107535786901122265e+03,4.147799968719482422e+00
8.107591378885997074e+03,4.468513011932373047e+00
8.107646962687262203e+03,4.282191276550292969e+00
8.107702538303947222e+03,3.322490215301513672e+00
8.107758105735078971e+03,4.466798305511474609e+00
8.107813664979690657e+03,3.806637048721313477e+00
8.107869216036812759e+03,3.643753767013549805e+00
8.107924758905480303e+03,3.554969310760498047e+00
8.107980293584728315e+03,3.979359626770019531e+00
8.108035820073592731e+03,4.460064888000488281e+00
8.108091338371113125e+03,4.432343959808349609e+00
8.108146848476329069e+03,3.734446763992309570e+00
8.108202350388281957e+03,3.603195905685424805e+00
8.108257844106013181e+03,3.439046859741210938e+00
8.108313329628568681e+03,4.260799884796142578e+00
8.108368806954995307e+03,4.100594997406005859e+00
8.108424276084338999e+03,4.448095321655273438e+00
8.108479737015647515e+03,4.149256706237792969e+00
8.108535189747974073e+03,3.355191946029663086e+00
8.108590634280369159e+03,3.446577787399291992e+00
8.108646070611885989e+03,3.495149850845336914e+00
8.108701498741578689e+03,3.779591321945190430e+00
8.108756918668505932e+03,3.385996103286743164e+00
8.108812330391723663e+03,4.097822189331054688e+00
8.108867733910290553e+03,4.876919746398925781e+00
8.108923129223269825e+03,4.247262477874755859e+00
8.108978516329721970e+03,4.951794624328613281e+00
8.109033895228711117e+03,4.580183029174804688e+00
8.109089265919303216e+03,3.253157138824462891e+00
8.109144628400564216e+03,3.992102146148681641e+00
8.109199982671560974e+03,4.119862556457519531e+00
8.109255328731365807e+03,3.783331394195556641e+00
8.109310666579049212e+03,4.256760120391845703e+00
8.109365996213680774e+03,4.908838748931884766e+00
8.109421317634338266e+03,3.809407472610473633e+00
8.109476630840094913e+03,4.246834754943847656e+00
8.109531935830028488e+03,4.340581417083740234e+00
8.109587232603216762e+03,4.811614990234375000e+00
8.109642521158739328e+03,4.445885658264160156e+00
8.109697801495678505e+03,4.517367362976074219e+00
8.109753073613116612e+03,3.443133831024169922e+00
8.109808337510135971e+03,3.375636816024780273e+00
8.109863593185825266e+03,4.245125770568847656e+00
8.109918840639268637e+03,4.290571689605712891e+00
8.109974079869555680e+03,3.814734220504760742e+00
8.110029310875776901e+03,3.903629064559936523e+00
8.110084533657022803e+03,3.382262945175170898e+00
8.110139748212384802e+03,4.196670532226562500e+00
8.110194954540958861e+03,3.717217683792114258e+00
8.110250152641840032e+03,4.412754535675048828e+00
8.110305342514125186e+03,3.677260160446166992e+00
8.110360524156912106e+03,4.068832874298095703e+00
8.110415697569302210e+03,4.476280212402343750e+00
8.110470862750394190e+03,4.465889930725097656e+00
8.110526019699291282e+03,4.200694084167480469e+00
8.110581168415098546e+03,4.551030635833740234e+00
8.110636308896921946e+03,4.666920185089111328e+00
8.110691441143865632e+03,4.559393882751464844e+00
8.110746565155040116e+03,3.853200912475585938e+00
8.110801680929553186e+03,4.060146331787109375e+00
8.110856788466518083e+03,4.309372901916503906e+00
8.110911887765044412e+03,4.279068946838378906e+00
8.110966978824247235e+03,3.877403974533081055e+00
8.111022061643242523e+03,4.284646034240722656e+00
8.111077136221144428e+03,4.110537528991699219e+00
8.111132202557073470e+03,4.478028297424316406e+00
8.111187260650146527e+03,4.242057323455810547e+00
8.111242310499486848e+03,4.432288169860839844e+00
8.111297352104213132e+03,4.015947341918945312e+00
8.111352385463451355e+03,3.888556957244873047e+00
8.111407410576325674e+03,4.639631271362304688e+00
8.111462427441962063e+03,5.222901821136474609e+00
8.111517436059486499e+03,3.659741401672363281e+00
8.111572436428029505e+03,3.033574819564819336e+00
8.111627428546720694e+03,3.757227659225463867e+00
8.111682412414691498e+03,4.668768882751464844e+00
8.111737388031075170e+03,3.861202239990234375e+00
8.111792355395004961e+03,4.319686412811279297e+00
8.111847314505617760e+03,4.828403949737548828e+00
8.111902265362049548e+03,4.234757900238037109e+00
8.111957207963439032e+03,4.348136901855468750e+00
8.112012142308925831e+03,4.216200828552246094e+00
8.112067068397650473e+03,3.178647994995117188e+00
8.112121986228754395e+03,3.959367752075195312e+00
8.112176895801382670e+03,5.325335025787353516e+00
8.112231797114679466e+03,4.144509792327880859e+00
8.112286690167791676e+03,3.383308887481689453e+00
8.112341574959865284e+03,4.295295238494873047e+00
